rate_type,item_code,description,specification,unit,material_rate_usd,labor_rate_usd,expense_rate_usd,total_rate_usd,source_price_candidates,source_pages,source_note,material_formula,labor_formula,expense_formula,total_formula,source_sheet,source_row,source_file,source_sha256
직접자원단가,43AE2142BE7340A6C26C75BF7E0FA0085E4EE,일반봉강,"일반봉강, SS400, ∮13mm",kg,0.8146337850847961,0.0,0.0,0.8146337850847961,0.8146337850847961,50,,"=SMALL(E22:M22,COUNTIF(E22:M22,0)+1)",=AQ22/$AD$3*$AE$3*$AD$4,,=O22+P22+V22,단가대비표,22,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C26C75BF7E0FA0085E4E2,일반봉강,"일반봉강, SS400, ∮22mm",kg,0.8146337850847961,0.0,0.0,0.8146337850847961,0.8146337850847961 | 0.8936532622380212,50 | 18,,"=SMALL(E23:M23,COUNTIF(E23:M23,0)+1)",=AQ23/$AD$3*$AE$3*$AD$4,,=O23+P23+V23,단가대비표,23,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C26C75BF7E0FA0F0EC58B,평강,"평강, STS304, 7∼20t*21∼29mm",TON,4688.217433163001,0.0,0.0,4688.217433163001,5946.826631119012 | 4688.217433163001,75 | 40,,"=SMALL(E24:M24,COUNTIF(E24:M24,0)+1)",=AQ24/$AD$3*$AE$3*$AD$4,,=O24+P24+V24,단가대비표,24,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C26C75BF7E0FA0F0EC3C2,평강,"평강, t3*19∼50mm",kg,0.8146337850847961,0.0,0.0,0.8146337850847961,0.8146337850847961 | 0.830926460786492,52 | 23,,"=SMALL(E25:M25,COUNTIF(E25:M25,0)+1)",=AQ25/$AD$3*$AE$3*$AD$4,,=O25+P25+V25,단가대비표,25,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C26C75BF7E0FA0F0EC3C1,평강,"평강, t6*38∼75mm",kg,0.7901947715322521,0.0,0.0,0.7901947715322521,0.7901947715322521 | 0.830926460786492,52 | 23,,"=SMALL(E26:M26,COUNTIF(E26:M26,0)+1)",=AQ26/$AD$3*$AE$3*$AD$4,,=O26+P26+V26,단가대비표,26,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C26C6B0926B0C90C06888,스테인리스강봉,"스테인리스강봉, STS304, ∮13.1∼25.4mm",kg,4.561949196474858,0.0,0.0,4.561949196474858,4.561949196474858 | 4.618973561430794,75 | 39,,"=SMALL(E27:M27,COUNTIF(E27:M27,0)+1)",=AQ27/$AD$3*$AE$3*$AD$4,,=O27+P27+V27,단가대비표,27,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C27E35B211B31B0401B47,[현지기준단가]HD400 t10,,TON,650.0,50.0,5.0,705.0,650,,※$$$$$$$$$,"=SMALL(E28:M28,COUNTIF(E28:M28,0)+1)",50,"=SMALL(Q28:U28,COUNTIF(Q28:U28,0)+1)",=O28+P28+V28,단가대비표,28,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C27E35B211B31B0401B46,[현지기준단가]HD400 t12,,TON,650.0,50.0,5.0,705.0,650,,※$$$$$$$$$,"=SMALL(E29:M29,COUNTIF(E29:M29,0)+1)",50,"=SMALL(Q29:U29,COUNTIF(Q29:U29,0)+1)",=O29+P29+V29,단가대비표,29,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C27E35B211B31B0401B44,[현지기준단가]HD400 t16,,TON,650.0,50.0,5.0,705.0,650,,※$$$$$$$$$,"=SMALL(E30:M30,COUNTIF(E30:M30,0)+1)",50,"=SMALL(Q30:U30,COUNTIF(Q30:U30,0)+1)",=O30+P30+V30,단가대비표,30,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C27E35B211B31B0401B43,[현지기준단가]HD400 t20,,TON,650.0,50.0,5.0,705.0,650,,※$$$$$$$$$,"=SMALL(E31:M31,COUNTIF(E31:M31,0)+1)",50,"=SMALL(Q31:U31,COUNTIF(Q31:U31,0)+1)",=O31+P31+V31,단가대비표,31,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A6C27E35B211B31B0401B42,[현지기준단가]HD400 t25,,TON,650.0,50.0,5.0,705.0,650,,※$$$$$$$$$,"=SMALL(E32:M32,COUNTIF(E32:M32,0)+1)",50,"=SMALL(Q32:U32,COUNTIF(Q32:U32,0)+1)",=O32+P32+V32,단가대비표,32,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A7E2CC2FA805827780990BE,H Shape Steel,"SS275, 150*150*7*10mm",TON,1800.0,0.0,0.0,1800.0,1800,,※$$$$$$$$$,"=SMALL(E33:M33,COUNTIF(E33:M33,0)+1)",,,=O33+P33+V33,단가대비표,33,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7340A7E2CC2FA805827780990B0,H Shape Steel,"SS275, 194*150*6*9mm",TON,1800.0,0.0,0.0,1800.0,1800,,※$$$$$$$$$,"=SMALL(E34:M34,COUNTIF(E34:M34,0)+1)",,,=O34+P34+V34,단가대비표,34,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F524C0674D5276,무늬강판,"무늬강판, 4.5mm",kg,0.7576094201288603,0.0,0.0,0.7576094201288603,0.7576094201288603 | 0.7983411093831002 | 0.7676294156854033,68 | 31,,"=SMALL(E35:M35,COUNTIF(E35:M35,0)+1)",=AQ35/$AD$3*$AE$3*$AD$4,,=O35+P35+V35,단가대비표,35,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F524C066BF5CEA,일반구조용압연강판,"일반구조용압연강판, 4.5∼6.0mm",kg,0.6842923794712287,0.0,0.0,0.6842923794712287,0.6842923794712287 | 0.7168777308746205,63,,"=SMALL(E36:M36,COUNTIF(E36:M36,0)+1)",=AQ36/$AD$3*$AE$3*$AD$4,,=O36+P36+V36,단가대비표,36,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F524C066BE4C9F,일반구조용압연강판,"일반구조용압연강판, 9.0mm 이상",kg,0.7462045471376731,0.0,0.0,0.7462045471376731,0.7462045471376731 | 0.7621713693253351,62,,"=SMALL(E37:M37,COUNTIF(E37:M37,0)+1)",=AQ37/$AD$3*$AE$3*$AD$4,,=O37+P37+V37,단가대비표,37,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F524C066BE4C9E,일반구조용압연강판,"일반구조용압연강판, 1.2mm",kg,0.7621713693253351,0.0,0.0,0.7621713693253351,0.7621713693253351,62,,"=SMALL(E38:M38,COUNTIF(E38:M38,0)+1)",=AQ38/$AD$3*$AE$3*$AD$4,,=O38+P38+V38,단가대비표,38,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F524C066BE4C9C,일반구조용압연강판,"일반구조용압연강판, 1.6mm",kg,0.7543508849885212,0.0,0.0,0.7543508849885212,0.7543508849885212 | 0.7705620973117087,62,,"=SMALL(E39:M39,COUNTIF(E39:M39,0)+1)",=AQ39/$AD$3*$AE$3*$AD$4,,=O39+P39+V39,단가대비표,39,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F524C066BE4C9B,일반구조용압연강판,"일반구조용압연강판, 2.3mm",kg,0.7608679552691995,0.0,0.0,0.7608679552691995,0.7608679552691995,62,,"=SMALL(E40:M40,COUNTIF(E40:M40,0)+1)",=AQ40/$AD$3*$AE$3*$AD$4,,=O40+P40+V40,단가대비표,40,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F7D15DB8914C70,Steel Plate,"SS275, 9.0mm",TON,1300.0,0.0,0.0,1300.0,1300,,※$$$$$$$$$,"=SMALL(E41:M41,COUNTIF(E41:M41,0)+1)",,,=O41+P41+V41,단가대비표,41,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F7D15DB8914D19,Steel Plate,"SS275, 16mm",TON,1300.0,0.0,0.0,1300.0,1300,,※$$$$$$$$$,"=SMALL(E42:M42,COUNTIF(E42:M42,0)+1)",,,=O42+P42+V42,단가대비표,42,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C290839F7D15DB8914D16,Steel Plate,"SS275, 19mm",TON,1300.0,0.0,0.0,1300.0,1300,,※$$$$$$$$$,"=SMALL(E43:M43,COUNTIF(E43:M43,0)+1)",,,=O43+P43+V43,단가대비표,43,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C2909C006728A8050D8A8,스테인리스강판,"스테인리스강판, STS304, 1.2mm",kg,2.879730430274754,0.0,0.0,2.879730430274754,3.0141450048137455 | 3.054876694067985 | 2.879730430274754,72 | 36,,"=SMALL(E44:M44,COUNTIF(E44:M44,0)+1)",=AQ44/$AD$3*$AE$3*$AD$4,,=O44+P44+V44,단가대비표,44,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C2909C006728A8050D8A9,스테인리스강판,"스테인리스강판, STS304, 1.5mm",kg,2.8381841072354295,0.0,0.0,2.8381841072354295,2.9734133155595055 | 3.0141450048137455 | 2.8381841072354295,72 | 36,,"=SMALL(E45:M45,COUNTIF(E45:M45,0)+1)",=AQ45/$AD$3*$AE$3*$AD$4,,=O45+P45+V45,단가대비표,45,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C2909C006728A8050D8AA,스테인리스강판,"스테인리스강판, STS304, 2.0mm",kg,2.755906094941865,0.0,0.0,2.755906094941865,2.769754869288307 | 3.095608383322225 | 2.755906094941865,73 | 36,,"=SMALL(E46:M46,COUNTIF(E46:M46,0)+1)",=AQ46/$AD$3*$AE$3*$AD$4,,=O46+P46+V46,단가대비표,46,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C2909C006728A8050DB7D,스테인리스강판,"스테인리스강판, STS304, 3.0mm",kg,2.9326816263052655,0.0,0.0,2.9326816263052655,2.9326816263052655 | 2.9326816263052655 | 3.1265644671554473,72 | 36,,"=SMALL(E47:M47,COUNTIF(E47:M47,0)+1)",=AQ47/$AD$3*$AE$3*$AD$4,,=O47+P47+V47,단가대비표,47,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C29056516458DDEAC104B,동판,"동판, C1100P, 1.0mm",kg,12.333555506183812,0.0,0.0,12.333555506183812,13.685847589424574 | 12.333555506183812,79 | 46,,"=SMALL(E48:M48,COUNTIF(E48:M48,0)+1)",=AQ48/$AD$3*$AE$3*$AD$4,,=O48+P48+V48,단가대비표,48,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C29056516458DDEAC1045,동판,"동판, C1100P, 2.0mm",kg,12.333555506183812,0.0,0.0,12.333555506183812,13.685847589424574 | 12.333555506183812,79 | 46,,"=SMALL(E49:M49,COUNTIF(E49:M49,0)+1)",=AQ49/$AD$3*$AE$3*$AD$4,,=O49+P49+V49,단가대비표,49,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE734376C28625AD15EE5E48FB0E3,슬래브용속빈PC판,"슬래브용속빈PC판, 스판크리트, 150mm(30)",M2,82.2780122935644,0.0,0.0,82.2780122935644,82.2780122935644,448,,"=SMALL(E50:M50,COUNTIF(E50:M50,0)+1)",=AQ50/$AD$3*$AE$3*$AD$4,,=O50+P50+V50,단가대비표,50,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE7343714281DD3BC5B3CC1DF69FB,아연도금,,kg,0.0019551210842035107,0.0,0.0,0.0019551210842035107,0.0019551210842035107,,,"=SMALL(E51:M51,COUNTIF(E51:M51,0)+1)",=AQ51/$AD$3*$AE$3*$AD$4,,=O51+P51+V51,단가대비표,51,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE73426FD285A45EEA96BAC86EC05,스틸그레이팅,"상판용, I-25*5*3, 995*1000mm",M2,76.73850255498778,0.0,0.0,76.73850255498778,76.73850255498778 | 76.73850255498778,238 | 209,공장상차도,"=SMALL(E52:M52,COUNTIF(E52:M52,0)+1)",=AQ52/$AD$3*$AE$3*$AD$4,,=O52+P52+V52,단가대비표,52,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE73426B72407AE86F70326439DA3,각재,"각재, 미송",재,1.8158187069540104,0.0,0.0,1.8158187069540104,1.8158187069540104 | 2.4031696660001485 | 1.9209064652299492,148 | 73,,"=SMALL(E53:M53,COUNTIF(E53:M53,0)+1)",=AQ53/$AD$3*$AE$3*$AD$4,,=O53+P53+V53,단가대비표,53,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE73426B72407AE86F70326439ADF,각재,"각재, 라왕, 일반증기건조",재,4.929349033548101,0.0,0.0,4.929349033548101,4.929349033548101,,,"=SMALL(E54:M54,COUNTIF(E54:M54,0)+1)",=AQ54/$AD$3*$AE$3*$AD$4,,=O54+P54+V54,단가대비표,54,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAF102D45DD52A0CA81817C51,[현지기준단가]concrete(reinforced concrete),"'f'c 350mpa, foucdation",M3,90.0,10.0,5.0,105.0,90,,※$$$$$$$$$,"=SMALL(E55:M55,COUNTIF(E55:M55,0)+1)",10,"=SMALL(Q55:U55,COUNTIF(Q55:U55,0)+1)",=O55+P55+V55,단가대비표,55,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAF102D45DD52A0CA81817F25,[현지기준단가]concrete(reinforced concrete),"'f'c 300mpa, all members except foundation",M3,90.0,10.0,5.0,105.0,90,,※$$$$$$$$$,"=SMALL(E56:M56,COUNTIF(E56:M56,0)+1)",10,"=SMALL(Q56:U56,COUNTIF(Q56:U56,0)+1)",=O56+P56+V56,단가대비표,56,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAF102D45DD52A0CA81817E1F,[현지기준단가]concrete(finish),"'f'c 120mpa, finish work",M3,65.0,10.0,2.0,77.0,65,,※$$$$$$$$$,"=SMALL(E57:M57,COUNTIF(E57:M57,0)+1)",10,"=SMALL(Q57:U57,COUNTIF(Q57:U57,0)+1)",=O57+P57+V57,단가대비표,57,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAF102D45DD52A0CA8181799D,[현지기준단가]concrete(of leveling layer),"'f'c 80mpa, for leveling layer",M3,60.0,10.0,2.0,72.0,60,,※$$$$$$$$$,"=SMALL(E58:M58,COUNTIF(E58:M58,0)+1)",10,"=SMALL(Q58:U58,COUNTIF(Q58:U58,0)+1)",=O58+P58+V58,단가대비표,58,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAF2124B08615B74D95A8F81C,시멘트,"시멘트, 거리50km, 도착도",kg,0.137005109975561,0.0,0.0,0.137005109975561,0.137005109975561 | 0.14810856846626677,103 | 62,,"=SMALL(E59:M59,COUNTIF(E59:M59,0)+1)",=AQ59/$AD$3*$AE$3*$AD$4,,=O59+P59+V59,단가대비표,59,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAFC12E262691A22282BC5EF9,신축이음채움재,"RUBBER스폰지, 50*1000*1000",M2,28.512182477967865,0.0,0.0,28.512182477967865,28.512182477967865,194,,"=SMALL(E60:M60,COUNTIF(E60:M60,0)+1)",=AQ60/$AD$3*$AE$3*$AD$4,,=O60+P60+V60,단가대비표,60,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
직접자원단가,43AE2142BE72BAFC12E262691A22282BC5E8B,발포우레탄폼,"난연성 폴리우레탄(750ML/개,발포용적40L)",㎥,58.246315633562915,0.0,0.0,58.246315633562915,58.246315633562915,2860*25EA,,"=SMALL(E61:M61,COUNTIF(E61:M61,0)+1)",=AQ61/$AD$3*$AE$3*$AD$4,,=O61+P61+V61,단가대비표,61,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
