source_record_id,source_row_number,public_data_id,source_page_url,project_no_source,project_no_linked,project_link_method,project_link_score,existing_db_project_match,existing_db_project_bid_nos,bid_no_source,bid_base_no_source,department,country_ko,is_uganda,procurement_title,sector,procurement_category,scope,ceiling_krw,amount_boundary,contract_method,selection_method,planned_issue_date,construction_related,construction_reason,construction_keywords,area_values_m2,gross_floor_area_m2,gfa_extraction_method,raw_ceiling_per_gfa_krw,unit_cost_potential
15085055:141,141,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.560,0,,,,유라시아팀,우즈베키스탄,0,우즈베키스탄 문화유산 디지털 통합관리 및 활용 역량강화 사업 PMC 용역,기타,용역,"ㅇ 문화유산 디지털 관리 중장기 마스터플랜 수립  ㅇ 문화유산 디지털 관리 데이터베이스(관리 데이터베이스 및 원형기록화) 구축 지원  ㅇ 디지털 문화유산관리 플랫폼(GIS기반 문화유산관리 시스템) 구축 지원  ㅇ 문화유산 디지털 관광 콘텐츠 제작 지원  ㅇ 문화유산 디지털 통합관리 및 활용을 위한 인적 자원 역량강화  ㅇ 사업관리(성과, 모니터링, 홍보)",2115594083,발주계획 입찰한도액; 계획 변경 가능,제한경쟁,협상에 의한 계약(기술가격종합평가),2025-07,0,,,,,,,0
15085055:142,142,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00036,official_report_title_containment,0.990,1,L2023-00061-1;L2024-00069-1,,,에티오피아사무소,에티오피아,0,"에티오피아 가죽 및 가죽제품 경쟁력 강화 사업(22·27/1,000만불) 가죽제품RD센터 웹사이트 개발 용역",산업에너지,용역,"수원기관 교육 및 연구지원 등을 위한 웹사이트 개발(SMEs, 교육 관련 등)",45200000,발주계획 입찰한도액; 계획 변경 가능,수의계약,,2025-06,0,,센터,,,,,0
15085055:143,143,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00036,official_report_title_containment,0.990,1,L2023-00061-1;L2024-00069-1,,,에티오피아사무소,에티오피아,0,"에티오피아 가죽 및 가죽제품 경쟁력 강화 사업(22·27/1,000만불) 기자재 공급 용역",산업에너지,용역,"가죽산업 SMEs 제품 개발/생산을 위한 기자재 지원, 설치 및 운영교육",4531359956,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
15085055:144,144,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.554,0,,,,네팔사무소,네팔,0,네팔 간다키 지역 기술교육학교 건립사업(2024·2030/900만불) 설계감리사 용역 선정을 위한 입찰,교육,용역,"1. 과업 : 약 8헥타르 면적의 부지에 자동차학과동/호텔관리학과동/전기학과동/기술교육학교 행정동/여학생 기숙사를 건축하기 위한 건축연면적 4,631㎡ 규모의 건축 설계, 측량/지질조사/구조/토목/전기/위생/급배수/기계/통신/소방/조경/Sinage 및 울타리 조사, 현장 상주 감리, 건축 인허가 지원 2. 결과물: 측량 및 지질조사 성과물, 도면, 시방서, BOQ, 구조계산서, 기계용량 계산서, 전기용량 계산서 등 공사에 필요한 제반도서 및 시공사 선정을 위한 입찰 관련 서류 등",327060000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,2단계 경쟁입찰,2025-04,1,강한건축어;시설어+공사어;시설어+설계감리어,건립;공사;시공;기숙사;학교;감리;설계,4631,4631,explicit_gross_floor_area,,0
15085055:145,145,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.207,0,,,,분쟁취약지원팀,해당없음,0,분쟁취약국지원 프로그램형 사업 2025년 러닝이벤트 개최 지원 용역,기타,용역,러닝이벤트 행사 개최 준비 및 운영 전반,49999999,발주계획 입찰한도액; 계획 변경 가능,승낙사항,최저가,2025-06,0,,,,,,,0
15085055:146,146,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.131,0,,,,시민사회협력사업팀,국내외,0,2026·2027 민관협력 인큐베이팅 프로그램(시민사회 파트너 대상) 운영 용역,기타,용역,"시민사회 파트너 대상 민관협력 인큐베이팅 프로그램의 기획, 운영 및 성과관리",2320000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,,,,,,0
15085055:147,147,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2015-00037,existing_db_title_containment,0.990,1,L2019-00022-1;L2019-00026-1;L2019-00038-1,,,에티오피아사무소,에티오피아,0,"에티오피아 오로미아주 도도타군 관개 및 농촌개발 역량강화사업('13·'22/1,730만불) 사후지원(2024·2026/270만불) 시공 및 기자재 현지 조달",농촌개발,물품,"사후지원 내용 중 물자지원에 해당하는 물관리 기자재, 현장용 차량 및 오토바이, 준설 중장비 현지조달 예정현지PC 역할: 기자재 조달 및 설치, 기자재 운영 교육 실시",601120000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-09,0,,시공,,,,,0
15085055:148,148,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.295,0,,,,동남아시아2팀,필리핀,0,KOICA 필리핀사무소 2027년도 ODA 국별협력사업 발굴 및 형성 지원 용역,기타,용역,"해당 국가 개발협력 현황 및 한국의 개발협력 전략 조사(문헌조사), 수원국 및 필리핀 현지 사업수행자와의 심층 인터뷰를 통한 사업 발굴 및 형성 기회 파악, 실현 가능서 높은 사업에 대한 사업계획서(PD ver.1) 작성,수요 기반 사업제안서(PCP) 초안 작성, 수원기관 검수 및 검증 등",419686062,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,,,,,,0
15085055:149,149,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00097,official_report_title_containment,0.990,0,,,,베트남사무소,베트남,0,베트남 한베 ICT 대학교 교육역량 강화 지원사업 ICT 혁신센터 구축 물품 현지구매(제조) 계약,교육,물품,"총 53종의 가구 공급 및 설치 · 회의용 테이블, 책상, 의자, 소파, 강연대, 캐비닛 포함 총 53종",280901400,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-04,0,,대학;센터;학교,,,,,0
15085055:150,150,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00097,official_report_title_containment,0.990,0,,,,베트남사무소,베트남,0,베트남 한베 ICT 대학교 교육역량 강화 지원사업 스마트 캠퍼스 구축 물품(소프트웨어) 현지구매 계약,교육,물품,"총 9종의 소프트웨어 공급 · 가상화 소프트웨어, 백업 소프트웨어, 운영체제(OS), 동영상 편집 소프트웨어, 스마트 클래스 소프트웨어 (교수자용 및 학생용), IC 칩 설계 소프트웨어 포함 총 9종",498235600,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-04,1,시설어+설계감리어,대학;학교;설계,,,,,0
15085055:151,151,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.195,0,,,,인도지원실,대한민국,0,해외긴급구호법에 관한 법률 개정 등 인도적지원 법안 연구 용역,재난구호,용역,"1) 주요 선진 공여국 등 국제사회의 인도적 지원 관련 법제 비교 연구   ㅇ 주요 선진 공여국의 인도적 지원 관련 법률 현황 조사 및 기존 연구결과 분석   ㅇ 주요 선진 공여국의 국제적 합의된 인도적 지원 기준 적용 사례 분석    ㅇ 주요 선진 공여국과 우리나라의 인도적 지원 법제 비교 연구를 통한 법안 개선을 위한 시사점 도출  2) 우리나라의 인도적 지원 관련 법률 체계 전반 검토 및 개선 방향 도출    ㅇ 우리나라의 인도적 지원과 관련 법률(「해외긴급구호법에 관한 법률」,「해외긴급구호법에 관한 법률 시행령」「국제개발협력기본법」, 「한국국제협력단법」, 「국제연합평화유지활동 참여에 관한 법률」등) 종합 검토를 통한 현행 구조의 한계 분석 및 법률 간 연계, 개선 방향 도출     ㅇ 국회 등에서 논의되었거나 논의 중인 다양한 개정안 관련 법적 검토   ㅇ 우리나라의 인도적 체계 및 국제기준을 반영한 법적 개선 방향 제시 3) 우리나라의 인도적 지원 법률 개정(안) 및 신규 법안 제정(안) 도출   ㅇ 법적 근거 강화를 위한「해외긴급구호법에 관한 법률」개정(안) 도출     ㅇ 인도적 지원 기본법 등 신규 법안 제정(안) 검토 및 초안 작성   ㅇ 법 개정 및 신규 법안 제정시 예상되는 법적·정책적·행정적 영향 분석   ㅇ 법률 제·개정 추진을 위한 실효성 있는 입법 전략 및 추진 방안 제안",49496214,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-04,0,,,,,,,0
15085055:152,152,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2020-00048,official_report_title_containment,0.990,1,L2024-00062-1;L2024-00062-2;L2024-00062-3;L2025-00021-1,,,세네갈사무소,세네갈,0,"세네갈 미곡가치사슬 강화 2차 사업('20·'26/1,100만불)",농촌개발,용역,"ㅇ KOICA 세네갈 사무소에서 제공하는 입찰서류 및 설계도서에 따른 건축, 토목, 설비, 전기, 통신, 부대시설 등 일괄공사에 대한 감리ㅇ 건축 허가 및 공사 관련 대관 협의 및 준공 승인을 위한 업무 협조ㅇ 시공 단계 검측 ㅇ 시공사 제출서류 검토 및 보고  · 시공사 착공보고서, 자재선정 요청서, 공정현황 보고서  · 설계도서 오류, 누락, 하자 등에 대한 보고서  · 현장시공 상세도(Shop Drawings)   · 공사와 관련한 기성 및 각종 제반 안전관리 및 사용내역 등ㅇ 예비/준공 검사 실시 및 준공서류 검토   · As·Built Drawing 및 Operation & Maintenance Manual 등ㅇ 준공 후 하자현황 및 하자처리 현황 점검 및 보고",138000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,1,시설어+공사어;시설어+설계감리어,공사;시공;시설;감리;설계,,,,,0
15085055:153,153,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2021-00016,official_report_title_containment,0.990,1,L2025-00018-1;L2025-00048-1;L2025-00063-1,,,가나사무소,가나,0,가나대학교 연구 및 ICT 혁신센터 건립 사업('21·'26/900만불),교육,공사,"가나대학교 한·가나 연구 및 ICT 혁신센터(G·K Impact 센터) 신축, 연면적 약 2,600 ㎡",5382000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-03,1,입찰구분=공사+시설어;강한건축어,건립;신축;대학;센터;학교,2600,2600,explicit_gross_floor_area,2070000,1
15085055:154,154,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.419,0,,,,아프리카1팀,에티오피아,0,에티오피아 멀티바이 사업 성과관리 기술지원 용역 입찰,기타,용역,"성과관리 계획수립, 성과관리 실시, 사업 성과관리 최종 검토 및 사업 발굴/관리방안 도출 · 에티오피아 3개주 영양취약계층 영양개선 사업(WFP)(24·26/600만불) · 에티오피아 2개주(아파르,SNNP주) 분쟁 및 기후위기에 영향을 받은 청년 중심의 회복력 강화사업(25·28/1,000만불)",1150490108,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-05,0,,,,,,,0
15085055:155,155,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.467,0,,,,파라과이사무소,파라과이,0,"파라과이 농민조합 육성을 통한 원예경쟁력 강화사업(23·28/1,200만불) PC 용역",농촌개발,용역,"현지연수, 인접국 삼각협력 연수, 농민조합 공모사업 선정, 제안사업 수행 및 역량강화, 우수조합 선정, 추가 사업 지원, 작물별 생산 가이드 및 표준기술 개발, 표준기술 농가 보급, 농민조합 모집 및 발굴, 생산계획 재배/ 생산 및 표준 출하규격 교육, 품목별 원물 품질관리 등",9068689191,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,,,,,,0
15085055:156,156,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.368,0,,,,도미니카공화국사무소,도미니카공화국,0,도미니카공화국 여성 중심 취약계층 사회.경제적 역량강화사업(20·26/550만불) 하이나 직업훈련센터 리모델링 설계 용역,농촌개발,용역,"리모델링 건축설계, 관련 인허가 업무, 공사기간 중 설계 자문",123906060,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,1,강한건축어;시설어+공사어;시설어+설계감리어,리모델링;공사;센터;설계,,,,,0
15085055:157,157,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2013-00059,official_report_title_containment,0.990,0,,,,파키스탄사무소,파키스탄,0,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업('22·'28/795만불) 감리용역,산업에너지,용역,표제사업 산업용 섬유센터 건축 감리용역,78000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,1,시설어+설계감리어,대학;센터;감리,,,,,0
15085055:158,158,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.189,0,,,,평가실,다국가,0,KOICA 교육분야 청년인재 양성 프로그램 전략평가 및 TVET 종료평가 용역,교육,용역,"청년인재 양성 프로그램 전략평가, TVET 사업 종료평가 등",322300000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,,,,,,0
15085055:159,159,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2013-00064,existing_db_title_containment,0.990,1,L2021-00005-1;L2023-00012-1;L2023-00015-1;L2023-00031-1;L2023-00031-2;L2025-00012-1;L2025-00012-2,,,볼리비아사무소,볼리비아,0,볼리비아 고원 지역 농업 기계화 및 농민역량 강화를 통한 생산성 증대 사업 퀴노아 연구센터 차칼라 건립 공사 시공사 선정 현지 입찰,농촌개발,공사,"1) 경계 및 지형측량, 지반조사2) 건설에 필요한 건축, 인테리어, 구조, 기계, 전기, Signage, 부대 시설 등 일괄 시설 공사 시공3) 기반 시설 연결 공사",136556520,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-02,1,입찰구분=공사+시설어;강한건축어;시설어+공사어,건립;공사;시공;센터;시설;연구센터,,,,,0
15085055:160,160,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00048,official_report_title_containment,0.990,1,L2024-00021-1;L2024-00022-1,,,서남아시아팀,몽골,0,몽골 초중고등학교 급식환경 개선 및 역량강화 사업 (22·26/800만불) 기자재 구매 및 설치,교육,물품,"교육IT 기자재, 영양조리실습기자재, 급식기자재 등 총 363종",1556814309,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-07,0,,학교,,,,,0
15085055:161,161,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00048,official_report_title_containment,0.990,1,L2024-00021-1;L2024-00022-1,,,서남아시아팀,몽골,0,몽골 초중고등학교 급식환경 개선 및 역량강화 사업 (22·26/800만불) IT 기자재 제작 및 설치,교육,물품,컴퓨터 등 IT 기자재 제작 및 설치,145000794,발주계획 입찰한도액; 계획 변경 가능,제한경쟁,적격심사,2025-03,0,,학교,,,,,0
15085055:162,162,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2013-00059,official_report_title_containment,0.990,0,,,,파키스탄사무소,파키스탄,0,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22·28/795만불) 감리용역,산업에너지,용역,표제사업 섬유센터 건축 감리용역,78000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,1,시설어+설계감리어,대학;센터;감리,,,,,0
