project_key,bid_no,bid_contract_type,bid_title,construction_bid_cost_relevant,source_file,extension,bytes,sha256,duplicate_scan_reused,boq_filename_candidate,blank_or_unpriced_filename,scan_error,table_count,quantity_rows_max,priced_rows_max,strong_priced_table,best_sheet,best_sheet_state,best_header_row,best_priced_ratio,table_signals_json
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/8 Mob & Signage/BILL No8-1 -Mobilization Works-blank.xlsx,.xlsx,638347,95772272ef1568157e0f604c1bb0cae64d776ffaf2b58cf9d26e389a796bb67e,0,1,1,,1,34,0,0,Mobilization,visible,1,0.0,"[{""sheet"": ""Mobilization"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 34, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""C"", ""quantity_columns"": ""D"", ""rate_columns"": ""F"", ""amount_columns"": ""G""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK  BILL.MECH(TOTAL).xls,.xls,1402880,943c92d368e4e26e68ff2d5dc17a80fc0672c2766d586d3aa6c68578e0614040,0,1,1,,1,831,823,1,일위대가,hidden,1,0.9903730445246691,"[{""sheet"": ""일위대가"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 831, ""rate_rows"": 823, ""amount_rows"": 695, ""priced_rows"": 823, ""priced_ratio"": 0.9903730445246691, ""description_columns"": """", ""quantity_columns"": ""F"", ""rate_columns"": ""G;I;K;M"", ""amount_columns"": ""H;J;L;N""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK BILL.MECH(MEP).xls,.xls,1337344,2d0e5689227e4bbd2311904d4351ff0bca308e5b11c4d1d202496909acd5388c,0,1,1,,1,831,823,1,일위대가,hidden,1,0.9903730445246691,"[{""sheet"": ""일위대가"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 831, ""rate_rows"": 823, ""amount_rows"": 695, ""priced_rows"": 823, ""priced_ratio"": 0.9903730445246691, ""description_columns"": """", ""quantity_columns"": ""F"", ""rate_columns"": ""G;I;K;M"", ""amount_columns"": ""H;J;L;N""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK BILL.MECH(HOSPITAL).xls,.xls,1235968,8720d754cc3e986be036e1cfdef45baf74559f7549f20d481b8bac23e8336af7,0,1,1,,1,831,823,1,일위대가,hidden,1,0.9903730445246691,"[{""sheet"": ""일위대가"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 831, ""rate_rows"": 823, ""amount_rows"": 695, ""priced_rows"": 823, ""priced_ratio"": 0.9903730445246691, ""description_columns"": """", ""quantity_columns"": ""F"", ""rate_columns"": ""G;I;K;M"", ""amount_columns"": ""H;J;L;N""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK BILL.MECH(BRIDGE).xls,.xls,1424896,b61e26e6dff7092b2fe58420cc843f0e7722f7a0335f7bcb6684128a02b6ec16,0,1,1,,1,831,823,1,일위대가,hidden,1,0.9903730445246691,"[{""sheet"": ""일위대가"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 831, ""rate_rows"": 823, ""amount_rows"": 695, ""priced_rows"": 823, ""priced_ratio"": 0.9903730445246691, ""description_columns"": """", ""quantity_columns"": ""F"", ""rate_columns"": ""G;I;K;M"", ""amount_columns"": ""H;J;L;N""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - B (MEP BUILDING).xlsm,.xlsm,426206,a636920d68a78ac587cf8191a42250b0ff1dfc635a3cc17d571310e580570bae,0,1,1,,3,1476,161,0,일위을지,hidden,1,0.023712737127371274,"[{""sheet"": ""Total construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 22, ""rate_rows"": 14, ""amount_rows"": 14, ""priced_rows"": 14, ""priced_ratio"": 0.6363636363636364, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I"", ""amount_columns"": ""F;H;J;K""}, {""sheet"": ""Construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 181, ""rate_rows"": 161, ""amount_rows"": 60, ""priced_rows"": 161, ""priced_ratio"": 0.8895027624309392, ""description_columns"": ""A;AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I;M;N;O;AI;AJ;AK"", ""amount_columns"": ""F;H;J;K;AI""}, {""sheet"": ""일위을지"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 1476, ""rate_rows"": 35, ""amount_rows"": 0, ""priced_rows"": 35, ""priced_ratio"": 0.023712737127371274, ""description_columns"": ""AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""M;N;O;AI;AJ;AK"", ""amount_columns"": ""AI""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - 0 (TOTAL).xlsm,.xlsm,445864,d25f2183117ab557937eb36e84232913bee71efc309a28cb39e31bb1600e812d,0,1,1,,3,1476,161,0,일위을지,hidden,1,0.023712737127371274,"[{""sheet"": ""Total construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 25, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I"", ""amount_columns"": ""F;H;J;K""}, {""sheet"": ""Construction cost"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 181, ""rate_rows"": 161, ""amount_rows"": 60, ""priced_rows"": 161, ""priced_ratio"": 0.8895027624309392, ""description_columns"": ""A;AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I;M;N;O;AI;AJ;AK"", ""amount_columns"": ""F;H;J;K;AI""}, {""sheet"": ""일위을지"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 1476, ""rate_rows"": 35, ""amount_rows"": 0, ""priced_rows"": 35, ""priced_ratio"": 0.023712737127371274, ""description_columns"": ""AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""M;N;O;AI;AJ;AK"", ""amount_columns"": ""AI""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - A (HOSPITAL).xlsm,.xlsm,408853,2762730f368573765a903e44a95f853b9bf81dd42ff99e7cc12547936ae1f2d4,0,1,1,,3,1476,35,0,일위을지,hidden,1,0.023712737127371274,"[{""sheet"": ""Total construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 20, ""rate_rows"": 7, ""amount_rows"": 7, ""priced_rows"": 7, ""priced_ratio"": 0.35, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I"", ""amount_columns"": ""F;H;J;K""}, {""sheet"": ""Construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 181, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""A;AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I;M;N;O;AI;AJ;AK"", ""amount_columns"": ""F;H;J;K;AI""}, {""sheet"": ""일위을지"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 1476, ""rate_rows"": 35, ""amount_rows"": 0, ""priced_rows"": 35, ""priced_ratio"": 0.023712737127371274, ""description_columns"": ""AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""M;N;O;AI;AJ;AK"", ""amount_columns"": ""AI""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - C (BRIDGE).xlsm,.xlsm,448183,6010a7c5eb8dae6bd6aea630ea1e2547859f41b179030218ee09fbd928fffc8e,0,1,1,,3,1476,161,0,일위을지,hidden,1,0.023712737127371274,"[{""sheet"": ""Total construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 22, ""rate_rows"": 19, ""amount_rows"": 19, ""priced_rows"": 19, ""priced_ratio"": 0.8636363636363636, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I"", ""amount_columns"": ""F;H;J;K""}, {""sheet"": ""Construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 181, ""rate_rows"": 161, ""amount_rows"": 60, ""priced_rows"": 161, ""priced_ratio"": 0.8895027624309392, ""description_columns"": ""A;AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I;M;N;O;AI;AJ;AK"", ""amount_columns"": ""F;H;J;K;AI""}, {""sheet"": ""일위을지"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 1476, ""rate_rows"": 35, ""amount_rows"": 0, ""priced_rows"": 35, ""priced_ratio"": 0.023712737127371274, ""description_columns"": ""AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""M;N;O;AI;AJ;AK"", ""amount_columns"": ""AI""}]"
2020-00119,L2025-00070-1,공사,한-이라크 심장병 어린이 전문병원 신축공사,1,L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/6 COMMUN/BLANK BILL-COMMUN - 0 (TOTAL).xlsm,.xlsm,271765,1006eec1b38bda7bcedfcdd748e4c48cadd10a929e94b06fc6de7440fc0948c9,0,1,1,,3,826,95,0,일위을지,hidden,1,0.0811138014527845,"[{""sheet"": ""Total construction cost"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 24, ""rate_rows"": 0, ""amount_rows"": 0, ""priced_rows"": 0, ""priced_ratio"": 0.0, ""description_columns"": ""B"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I"", ""amount_columns"": ""F;H;J;K""}, {""sheet"": ""Construction cost"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 108, ""rate_rows"": 95, ""amount_rows"": 21, ""priced_rows"": 95, ""priced_ratio"": 0.8796296296296297, ""description_columns"": ""A;AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""E;G;I;M;N;O;AI;AJ;AK"", ""amount_columns"": ""F;H;J;K;AI""}, {""sheet"": ""일위을지"", ""sheet_state"": ""hidden"", ""header_row"": 1, ""quantity_rows"": 826, ""rate_rows"": 67, ""amount_rows"": 0, ""priced_rows"": 67, ""priced_ratio"": 0.0811138014527845, ""description_columns"": ""AN;AP"", ""quantity_columns"": ""D"", ""rate_columns"": ""M;N;O;AI;AJ;AK"", ""amount_columns"": ""AI""}]"
